filepath,boxes
/content/face-images/2002/08/26/big/img_5.jpg,"[(0.49555556, 0.21888889, 0.14666667, 0.21555556), (0.13777778, 0.44, 0.09333333, 0.12444444), (0.23666667, 0.47666667, 0.07777778, 0.12222222), (0.24777778, 0.28333333, 0.08666667, 0.11777778), (0.41666667, 0.10222222, 0.08222222, 0.12444444), (0.45333333, 0.00777778, 0.08444444, 0.12666667), (0.72222222, 0.01, 0.08, 0.11777778), (0.64777778, 0.22777778, 0.07333333, 0.11777778), (0.75888889, 0.22, 0.08666667, 0.12), (0.85111111, 0.12, 0.07555556, 0.12)]"
/content/face-images/2002/08/10/big/img_158.jpg,"[(0.51333333, 0.32333333, 0.24444444, 0.42)]"
/content/face-images/2002/08/18/big/img_95.jpg,"[(0.54555556, 0.61888889, 0.44222222, 0.61111111)]"
/content/face-images/2002/07/29/big/img_1297.jpg,"[(0.46444444, 0.42222222, 0.24, 0.35555556)]"
/content/face-images/2003/01/13/big/img_508.jpg,"[(0.41111111, 0.37555556, 0.22666667, 0.33777778)]"
/content/face-images/2002/09/01/big/img_16680.jpg,"[(0.19, 0.46888889, 0.14888889, 0.22222222), (0.44111111, 0.41111111, 0.13111111, 0.21777778), (0.78444444, 0.44555556, 0.14666667, 0.21111111)]"
/content/face-images/2003/01/16/big/img_338.jpg,"[(0.51444444, 0.31555556, 0.26444444, 0.4)]"
/content/face-images/2002/08/13/big/img_517.jpg,"[(0.49888889, 0.30666667, 0.30888889, 0.49777778)]"
/content/face-images/2002/07/22/big/img_626.jpg,"[(0.33666667, 0.25555556, 0.16222222, 0.23111111), (0.68222222, 0.34111111, 0.14666667, 0.22888889)]"
/content/face-images/2002/08/06/big/img_3024.jpg,"[(0.48222222, 0.27888889, 0.28444444, 0.44666667)]"
/content/face-images/2002/07/26/big/img_499.jpg,"[(0.55333333, 0.35555556, 0.31555556, 0.42222222), (0.58444444, 0.83555556, 0.32444444, 0.40888889)]"
/content/face-images/2003/01/13/big/img_387.jpg,"[(0.41777778, 0.19111111, 0.21777778, 0.28444444)]"
/content/face-images/2002/08/31/big/img_18025.jpg,"[(0.38333333, 0.40444444, 0.25555556, 0.4), (0.83444444, 0.39, 0.25111111, 0.36222222)]"
/content/face-images/2002/08/13/big/img_520.jpg,"[(0.75666667, 0.30777778, 0.16222222, 0.19777778)]"
/content/face-images/2003/01/16/big/img_576.jpg,"[(0.57333333, 0.29222222, 0.27111111, 0.42444444)]"
/content/face-images/2002/07/26/big/img_121.jpg,"[(0.30555556, 0.36111111, 0.13555556, 0.21111111), (0.51555556, 0.22888889, 0.17333333, 0.24444444), (0.63888889, 0.34222222, 0.15333333, 0.20444444)]"
/content/face-images/2002/08/25/big/img_703.jpg,"[(0.18111111, 0.27333333, 0.11333333, 0.16444444), (0.32222222, 0.25888889, 0.03555556, 0.05111111), (0.38444444, 0.30111111, 0.06666667, 0.09111111), (0.45111111, 0.25, 0.04, 0.05555556)]"
/content/face-images/2002/08/26/big/img_615.jpg,"[(0.70666667, 0.40555556, 0.30222222, 0.50888889)]"
/content/face-images/2002/08/17/big/img_434.jpg,"[(0.51111111, 0.28777778, 0.31111111, 0.43777778)]"
/content/face-images/2002/08/02/big/img_677.jpg,"[(0.38444444, 0.67666667, 0.28888889, 0.42444444), (0.42555556, 0.32666667, 0.38, 0.55555556)]"
/content/face-images/2002/08/18/big/img_276.jpg,"[(0.35111111, 0.35, 0.22222222, 0.32666667)]"
/content/face-images/2002/08/05/big/img_3672.jpg,"[(0.31111111, 0.50333333, 0.14222222, 0.21555556)]"
/content/face-images/2002/07/26/big/img_700.jpg,"[(0.54666667, 0.56111111, 0.20444444, 0.34444444)]"
/content/face-images/2002/07/31/big/img_277.jpg,"[(0.50666667, 0.43777778, 0.47555556, 0.72888889)]"
/content/face-images/2003/01/14/big/img_220.jpg,"[(0.50111111, 0.29444444, 0.23777778, 0.36222222)]"
/content/face-images/2002/08/23/big/img_232.jpg,"[(0.37111111, 0.34444444, 0.21333333, 0.32444444)]"
/content/face-images/2002/08/31/big/img_17422.jpg,"[(0.34777778, 0.29, 0.19777778, 0.28222222), (0.69555556, 0.30333333, 0.17777778, 0.25555556)]"
/content/face-images/2002/07/22/big/img_508.jpg,"[(0.54, 0.43777778, 0.55111111, 0.78222222)]"
/content/face-images/2002/08/13/big/img_681.jpg,"[(0.41333333, 0.37111111, 0.20444444, 0.31555556)]"
/content/face-images/2003/01/15/big/img_638.jpg,"[(0.48111111, 0.39111111, 0.34888889, 0.51555556)]"
/content/face-images/2002/08/30/big/img_18408.jpg,"[(0.50444444, 0.19444444, 0.22222222, 0.3)]"
/content/face-images/2003/01/14/big/img_533.jpg,"[(0.50555556, 0.41555556, 0.38, 0.54222222)]"
/content/face-images/2003/01/17/big/img_12.jpg,"[(0.62333333, 0.21777778, 0.18888889, 0.29333333)]"
/content/face-images/2002/08/28/big/img_19388.jpg,"[(0.52555556, 0.38444444, 0.43777778, 0.61333333)]"
/content/face-images/2002/08/08/big/img_133.jpg,"[(0.49444444, 0.25555556, 0.27777778, 0.43111111)]"
/content/face-images/2002/07/26/big/img_885.jpg,"[(0.50444444, 0.22888889, 0.21777778, 0.33333333), (0.75777778, 0.45333333, 0.16888889, 0.26666667)]"
/content/face-images/2002/08/19/big/img_387.jpg,"[(0.41888889, 0.74888889, 0.08666667, 0.13333333), (0.47888889, 0.27666667, 0.33111111, 0.49111111)]"
/content/face-images/2002/08/27/big/img_19976.jpg,"[(0.26666667, 0.28555556, 0.16, 0.25555556), (0.52666667, 0.34444444, 0.15111111, 0.21777778)]"
/content/face-images/2002/08/26/big/img_118.jpg,"[(0.35222222, 0.26666667, 0.24222222, 0.35555556)]"
/content/face-images/2002/08/28/big/img_19146.jpg,"[(0.44777778, 0.18222222, 0.20666667, 0.30222222)]"
/content/face-images/2002/08/05/big/img_3259.jpg,"[(0.57333333, 0.2, 0.17777778, 0.29777778)]"
/content/face-images/2002/08/15/big/img_536.jpg,"[(0.35777778, 0.31, 0.17333333, 0.29555556)]"
/content/face-images/2002/07/22/big/img_279.jpg,"[(0.48333333, 0.20111111, 0.16666667, 0.26), (0.48333333, 0.46222222, 0.17555556, 0.23555556)]"
/content/face-images/2002/07/22/big/img_9.jpg,"[(0.29333333, 0.21777778, 0.21777778, 0.31555556), (0.65222222, 0.22555556, 0.20222222, 0.30888889)]"
/content/face-images/2002/08/13/big/img_301.jpg,"[(0.48444444, 0.28, 0.29333333, 0.41777778)]"
/content/face-images/2002/08/15/big/img_974.jpg,"[(0.51666667, 0.3, 0.15333333, 0.24444444)]"
/content/face-images/2002/08/06/big/img_2355.jpg,"[(0.29222222, 0.19444444, 0.18, 0.27777778), (0.69666667, 0.44666667, 0.19777778, 0.25777778)]"
/content/face-images/2002/08/01/big/img_1526.jpg,"[(0.32, 0.32555556, 0.19555556, 0.32666667)]"
/content/face-images/2002/08/03/big/img_417.jpg,"[(0.13888889, 0.25777778, 0.16222222, 0.23555556), (0.38222222, 0.25111111, 0.15555556, 0.22222222), (0.62777778, 0.25111111, 0.16222222, 0.22666667), (0.86777778, 0.24444444, 0.15777778, 0.21333333), (0.13222222, 0.65666667, 0.14444444, 0.23333333), (0.38111111, 0.65555556, 0.14888889, 0.21777778), (0.62555556, 0.65666667, 0.15777778, 0.20666667)]"
/content/face-images/2002/08/04/big/img_407.jpg,"[(0.11222222, 0.46333333, 0.10444444, 0.14888889), (0.01888889, 0.22555556, 0.09555556, 0.13555556), (0.11222222, 0.09, 0.08222222, 0.14), (0.37111111, 0.31111111, 0.25777778, 0.37333333), (0.80111111, 0.81, 0.13555556, 0.18444444), (0.93666667, 0.47, 0.12222222, 0.16666667)]"
/content/face-images/2002/08/15/big/img_1029.jpg,"[(0.43222222, 0.51222222, 0.18, 0.23777778)]"
/content/face-images/2002/07/29/big/img_700.jpg,"[(0.51, 0.38777778, 0.45111111, 0.65111111)]"
/content/face-images/2002/08/01/big/img_1463.jpg,"[(0.51111111, 0.37666667, 0.15555556, 0.24222222)]"
/content/face-images/2002/08/31/big/img_17365.jpg,"[(0.49222222, 0.17111111, 0.18444444, 0.26666667)]"
/content/face-images/2002/07/28/big/img_223.jpg,"[(0.26, 0.22222222, 0.17333333, 0.25777778), (0.05888889, 0.22111111, 0.15333333, 0.22444444), (0.54, 0.48333333, 0.17777778, 0.23333333), (0.64222222, 0.25888889, 0.17333333, 0.25111111), (0.99888889, 0.2, 0.13555556, 0.25777778)]"
/content/face-images/2002/07/19/big/img_827.jpg,"[(0.49222222, 0.27888889, 0.34444444, 0.50444444)]"
/content/face-images/2002/07/27/big/img_531.jpg,"[(0.21333333, 0.39444444, 0.21777778, 0.30888889), (0.82444444, 0.37888889, 0.26666667, 0.40222222)]"
/content/face-images/2002/07/19/big/img_845.jpg,"[(0.49111111, 0.40555556, 0.30222222, 0.48222222)]"
/content/face-images/2002/08/20/big/img_382.jpg,"[(0.48111111, 0.39666667, 0.43777778, 0.72222222)]"
/content/face-images/2002/07/31/big/img_268.jpg,"[(0.16444444, 0.18666667, 0.16888889, 0.23555556), (0.36444444, 0.36444444, 0.15555556, 0.26222222), (0.59222222, 0.48888889, 0.18888889, 0.28), (0.90777778, 0.31555556, 0.16666667, 0.26666667)]"
/content/face-images/2002/08/27/big/img_19705.jpg,"[(0.56444444, 0.37444444, 0.28, 0.41111111)]"
/content/face-images/2002/08/02/big/img_830.jpg,"[(0.49333333, 0.43111111, 0.56, 0.82666667)]"
/content/face-images/2002/08/23/big/img_250.jpg,"[(0.49111111, 0.32666667, 0.37777778, 0.60888889)]"
/content/face-images/2002/07/20/big/img_777.jpg,"[(0.66111111, 0.31666667, 0.33555556, 0.51777778), (0.41333333, 0.66444444, 0.38222222, 0.48888889)]"
/content/face-images/2002/08/21/big/img_879.jpg,"[(0.26666667, 0.08222222, 0.08, 0.16444444), (0.41666667, 0.27, 0.16222222, 0.27777778), (0.65, 0.31555556, 0.14888889, 0.24), (0.50555556, 0.10333333, 0.11777778, 0.20666667), (0.66777778, 0.16888889, 0.1, 0.15555556)]"
/content/face-images/2002/08/26/big/img_20146.jpg,"[(0.44666667, 0.6, 0.23111111, 0.31111111)]"
/content/face-images/2002/08/23/big/img_789.jpg,"[(0.48555556, 0.27444444, 0.27333333, 0.46444444)]"
/content/face-images/2002/08/06/big/img_2683.jpg,"[(0.11888889, 0.53222222, 0.24222222, 0.34888889), (0.28666667, 0.35333333, 0.19111111, 0.29777778), (0.81333333, 0.3, 0.19111111, 0.29333333)]"
/content/face-images/2002/08/25/big/img_576.jpg,"[(0.45222222, 0.28222222, 0.32666667, 0.42666667), (0.75888889, 0.29555556, 0.18444444, 0.28), (0.30666667, 0.21888889, 0.12, 0.18)]"
/content/face-images/2002/08/09/big/img_498.jpg,"[(0.65333333, 0.17333333, 0.17333333, 0.28888889)]"
/content/face-images/2002/08/08/big/img_384.jpg,"[(0.27666667, 0.42777778, 0.16222222, 0.27333333), (0.73111111, 0.35444444, 0.22222222, 0.35777778)]"
/content/face-images/2002/08/26/big/img_592.jpg,"[(0.32555556, 0.67777778, 0.22444444, 0.31111111), (0.52666667, 0.35111111, 0.36888889, 0.53333333)]"
/content/face-images/2002/07/29/big/img_1470.jpg,"[(0.29333333, 0.62555556, 0.12888889, 0.18888889), (0.61888889, 0.21111111, 0.19333333, 0.32444444)]"
/content/face-images/2002/08/21/big/img_452.jpg,"[(0.64333333, 0.21555556, 0.16222222, 0.28)]"
/content/face-images/2002/08/30/big/img_18395.jpg,"[(0.40222222, 0.32333333, 0.23555556, 0.38), (0.57888889, 0.53222222, 0.18444444, 0.20666667), (0.61888889, 0.23777778, 0.08222222, 0.11111111)]"
/content/face-images/2002/08/15/big/img_215.jpg,"[(0.47222222, 0.21333333, 0.19333333, 0.31555556)]"
/content/face-images/2002/07/21/big/img_643.jpg,"[(0.44888889, 0.50888889, 0.20444444, 0.32888889)]"
/content/face-images/2002/07/22/big/img_209.jpg,"[(0.55888889, 0.31, 0.20222222, 0.31333333)]"
/content/face-images/2003/01/17/big/img_346.jpg,"[(0.49, 0.46, 0.27333333, 0.40444444)]"
/content/face-images/2002/08/25/big/img_658.jpg,"[(0.18, 0.36, 0.16, 0.24444444), (0.52444444, 0.38444444, 0.16444444, 0.24444444), (0.85, 0.34555556, 0.15777778, 0.23777778)]"
/content/face-images/2002/08/21/big/img_221.jpg,"[(0.46, 0.21555556, 0.22222222, 0.36)]"
/content/face-images/2002/08/14/big/img_60.jpg,"[(0.50888889, 0.19555556, 0.22222222, 0.32888889)]"
/content/face-images/2003/01/17/big/img_885.jpg,"[(0.50333333, 0.30444444, 0.30444444, 0.47111111)]"
/content/face-images/2003/01/16/big/img_482.jpg,"[(0.56222222, 0.55888889, 0.32888889, 0.44666667)]"
/content/face-images/2002/08/19/big/img_593.jpg,"[(0.50222222, 0.26777778, 0.23555556, 0.38)]"
/content/face-images/2002/08/08/big/img_233.jpg,"[(0.51555556, 0.45777778, 0.41333333, 0.66222222)]"
/content/face-images/2002/07/30/big/img_458.jpg,"[(0.47444444, 0.34111111, 0.44222222, 0.58888889)]"
/content/face-images/2002/07/23/big/img_384.jpg,"[(0.73333333, 0.52222222, 0.23111111, 0.39111111), (0.59666667, 0.27888889, 0.19777778, 0.34444444), (0.07555556, 0.24777778, 0.08, 0.10444444), (0.04777778, 0.34222222, 0.08666667, 0.11555556), (0.38333333, 0.38888889, 0.11333333, 0.16888889), (0.35888889, 0.24666667, 0.05555556, 0.07111111), (0.30555556, 0.27, 0.04666667, 0.05111111), (0.95111111, 0.25888889, 0.02666667, 0.04666667), (0.14111111, 0.38777778, 0.13111111, 0.18888889), (0.46222222, 0.33777778, 0.08888889, 0.11555556)]"
/content/face-images/2003/01/15/big/img_670.jpg,"[(0.49222222, 0.31777778, 0.17111111, 0.24888889)]"
/content/face-images/2003/01/15/big/img_267.jpg,"[(0.28222222, 0.35555556, 0.43111111, 0.63555556), (0.59222222, 0.33111111, 0.52666667, 0.67555556)]"
/content/face-images/2002/08/26/big/img_540.jpg,"[(0.22444444, 0.37222222, 0.19111111, 0.30888889), (0.47, 0.31333333, 0.19777778, 0.28888889), (0.83222222, 0.43, 0.17111111, 0.27777778)]"
/content/face-images/2002/07/29/big/img_552.jpg,"[(0.31444444, 0.32333333, 0.12222222, 0.19777778)]"
/content/face-images/2002/07/30/big/img_997.jpg,"[(0.20444444, 0.38777778, 0.12888889, 0.20222222), (0.66555556, 0.24, 0.15333333, 0.22666667)]"
/content/face-images/2003/01/17/big/img_377.jpg,"[(0.49, 0.41777778, 0.47333333, 0.69777778)]"
/content/face-images/2002/08/21/big/img_265.jpg,"[(0.46, 0.46111111, 0.46222222, 0.78)]"
/content/face-images/2002/08/09/big/img_561.jpg,"[(0.68111111, 0.40111111, 0.15333333, 0.22444444)]"
/content/face-images/2002/07/31/big/img_945.jpg,"[(0.57222222, 0.41333333, 0.74888889, 1.07111111)]"
/content/face-images/2002/09/02/big/img_15252.jpg,"[(0.48222222, 0.25, 0.22222222, 0.38444444)]"
/content/face-images/2002/08/11/big/img_276.jpg,"[(0.63111111, 0.33111111, 0.23555556, 0.38666667)]"
/content/face-images/2002/07/22/big/img_491.jpg,"[(0.62888889, 0.24555556, 0.15111111, 0.22), (0.96333333, 0.28111111, 0.12222222, 0.20222222), (0.36888889, 0.36333333, 0.12444444, 0.20222222)]"
/content/face-images/2002/07/26/big/img_517.jpg,"[(0.55222222, 0.28888889, 0.32666667, 0.51111111)]"
/content/face-images/2002/08/14/big/img_726.jpg,"[(0.25666667, 0.44111111, 0.25111111, 0.34444444), (0.74555556, 0.45555556, 0.31333333, 0.39555556)]"
/content/face-images/2002/08/08/big/img_46.jpg,"[(0.55333333, 0.46111111, 0.55111111, 0.80222222)]"
/content/face-images/2002/08/28/big/img_19458.jpg,"[(0.63111111, 0.38, 0.29777778, 0.44888889)]"
/content/face-images/2002/08/06/big/img_2935.jpg,"[(0.71666667, 0.43666667, 0.31333333, 0.47333333)]"
/content/face-images/2002/07/29/big/img_1392.jpg,"[(0.72111111, 0.41111111, 0.34, 0.47111111)]"
/content/face-images/2002/08/13/big/img_776.jpg,"[(0.43555556, 0.32, 0.28888889, 0.46222222)]"
/content/face-images/2002/08/24/big/img_616.jpg,"[(0.53333333, 0.22444444, 0.16444444, 0.27111111)]"
/content/face-images/2002/08/14/big/img_1065.jpg,"[(0.32888889, 0.41777778, 0.27111111, 0.4)]"
/content/face-images/2002/07/29/big/img_889.jpg,"[(0.34222222, 0.32111111, 0.15111111, 0.22444444), (0.54444444, 0.19111111, 0.19111111, 0.25333333)]"
/content/face-images/2002/08/18/big/img_188.jpg,"[(0.46333333, 0.35111111, 0.17111111, 0.30222222)]"
/content/face-images/2002/08/07/big/img_1453.jpg,"[(0.19444444, 0.32444444, 0.16666667, 0.26222222), (0.57777778, 0.37888889, 0.18222222, 0.26444444)]"
/content/face-images/2002/08/02/big/img_760.jpg,"[(0.49444444, 0.35444444, 0.41111111, 0.59777778)]"
/content/face-images/2002/07/28/big/img_416.jpg,"[(0.27, 0.18222222, 0.19777778, 0.27111111), (0.76666667, 0.14, 0.16, 0.23111111), (0.86222222, 0.22888889, 0.08, 0.10666667)]"
/content/face-images/2002/08/07/big/img_1393.jpg,"[(0.37888889, 0.38111111, 0.51777778, 0.70444444), (0.53888889, 0.60333333, 0.44666667, 0.58444444)]"
/content/face-images/2002/08/26/big/img_292.jpg,"[(0.49444444, 0.40333333, 0.45111111, 0.72666667)]"
/content/face-images/2002/08/26/big/img_301.jpg,"[(0.49111111, 0.43777778, 0.49333333, 0.73333333)]"
/content/face-images/2003/01/13/big/img_195.jpg,"[(0.57222222, 0.22333333, 0.28222222, 0.35333333)]"
/content/face-images/2002/07/26/big/img_532.jpg,"[(0.54333333, 0.40888889, 0.14888889, 0.23111111), (0.40333333, 0.29555556, 0.17111111, 0.24444444), (0.21666667, 0.24444444, 0.13555556, 0.21777778), (0.01444444, 0.19555556, 0.12222222, 0.20888889), (0.08777778, 0.14444444, 0.13555556, 0.19555556), (0.3, 0.22444444, 0.14222222, 0.21777778), (0.59444444, 0.14666667, 0.13555556, 0.16888889), (0.62, 0.25111111, 0.13333333, 0.20444444), (0.99888889, 0.54555556, 0.14, 0.25111111)]"
/content/face-images/2002/08/20/big/img_550.jpg,"[(0.55111111, 0.40111111, 0.48888889, 0.67333333)]"
/content/face-images/2002/08/05/big/img_3658.jpg,"[(0.28444444, 0.59444444, 0.22666667, 0.34), (0.47222222, 0.37555556, 0.19333333, 0.29777778), (0.67555556, 0.53222222, 0.24888889, 0.37111111)]"
/content/face-images/2002/08/26/big/img_738.jpg,"[(0.55111111, 0.76444444, 0.20444444, 0.28)]"
/content/face-images/2002/09/02/big/img_15750.jpg,"[(0.53111111, 0.43666667, 0.51111111, 0.71333333)]"
/content/face-images/2003/01/17/big/img_451.jpg,"[(0.72555556, 0.44, 0.33555556, 0.47555556)]"
/content/face-images/2002/07/23/big/img_339.jpg,"[(0.38444444, 0.21111111, 0.23111111, 0.41333333)]"
/content/face-images/2002/08/16/big/img_637.jpg,"[(0.52222222, 0.33555556, 0.18666667, 0.30222222), (0.95888889, 0.18666667, 0.09111111, 0.13777778)]"
/content/face-images/2002/08/14/big/img_748.jpg,"[(0.42666667, 0.15555556, 0.14666667, 0.20444444), (0.70333333, 0.15777778, 0.17111111, 0.25333333), (0.86666667, 0.22888889, 0.11555556, 0.16), (0.18, 0.43888889, 0.06666667, 0.10444444)]"
/content/face-images/2002/08/06/big/img_2739.jpg,"[(0.36111111, 0.37111111, 0.15333333, 0.24), (0.58444444, 0.29, 0.13333333, 0.20222222), (0.78888889, 0.33111111, 0.15555556, 0.24444444), (0.97, 0.27111111, 0.12666667, 0.18666667)]"
/content/face-images/2002/07/25/big/img_482.jpg,"[(0.39444444, 0.27444444, 0.18888889, 0.26888889), (0.18555556, 0.72111111, 0.17111111, 0.26444444), (0.87666667, 0.74777778, 0.14444444, 0.26)]"
/content/face-images/2002/08/19/big/img_191.jpg,"[(0.48666667, 0.15444444, 0.17333333, 0.22444444), (0.73777778, 0.23222222, 0.15111111, 0.22444444)]"
/content/face-images/2002/08/26/big/img_537.jpg,"[(0.16444444, 0.29, 0.18222222, 0.28222222), (0.46666667, 0.39222222, 0.16444444, 0.25555556), (0.80111111, 0.56777778, 0.16222222, 0.24222222)]"
/content/face-images/2003/01/15/big/img_716.jpg,"[(0.43444444, 0.50222222, 0.37111111, 0.54666667)]"
/content/face-images/2003/01/15/big/img_767.jpg,"[(0.50333333, 0.32222222, 0.26444444, 0.42666667)]"
/content/face-images/2002/08/02/big/img_452.jpg,"[(0.24555556, 0.41666667, 0.16666667, 0.25111111), (0.76, 0.44444444, 0.22222222, 0.31555556)]"
/content/face-images/2002/08/08/big/img_1011.jpg,"[(0.47888889, 0.17666667, 0.14, 0.22444444), (0.64777778, 0.27555556, 0.12222222, 0.17333333)]"
/content/face-images/2002/08/10/big/img_144.jpg,"[(0.30444444, 0.19888889, 0.15111111, 0.22), (0.58777778, 0.15777778, 0.13111111, 0.21333333)]"
/content/face-images/2003/01/14/big/img_122.jpg,"[(0.66666667, 0.58222222, 0.20444444, 0.32444444), (0.26444444, 0.18111111, 0.15111111, 0.20222222)]"
/content/face-images/2002/07/24/big/img_586.jpg,"[(0.53111111, 0.37666667, 0.31555556, 0.46444444)]"
/content/face-images/2002/07/24/big/img_762.jpg,"[(0.50333333, 0.28666667, 0.3, 0.42666667), (0.80333333, 0.46777778, 0.18444444, 0.28666667)]"
/content/face-images/2002/08/20/big/img_369.jpg,"[(0.50777778, 0.28333333, 0.32666667, 0.48222222)]"
/content/face-images/2002/07/30/big/img_146.jpg,"[(0.48444444, 0.32333333, 0.32, 0.44666667)]"
/content/face-images/2002/08/23/big/img_396.jpg,"[(0.74111111, 0.5, 0.37111111, 0.57333333)]"
/content/face-images/2003/01/15/big/img_200.jpg,"[(0.48555556, 0.19222222, 0.22888889, 0.30888889)]"
/content/face-images/2002/08/15/big/img_1183.jpg,"[(0.07444444, 0.37888889, 0.15777778, 0.25111111), (0.20333333, 0.30555556, 0.14444444, 0.20222222), (0.45111111, 0.26222222, 0.17777778, 0.24888889), (0.90666667, 0.21444444, 0.13777778, 0.21555556)]"
/content/face-images/2003/01/14/big/img_698.jpg,"[(0.46111111, 0.20777778, 0.17111111, 0.25111111)]"
/content/face-images/2002/08/09/big/img_792.jpg,"[(0.33222222, 0.42, 0.19777778, 0.25777778), (0.64, 0.27, 0.21777778, 0.30888889)]"
/content/face-images/2002/08/06/big/img_2347.jpg,"[(0.62555556, 0.33111111, 0.25555556, 0.36444444)]"
/content/face-images/2002/07/31/big/img_911.jpg,"[(0.59111111, 0.42111111, 0.30666667, 0.46888889)]"
/content/face-images/2002/08/26/big/img_722.jpg,"[(0.57777778, 0.45222222, 0.26666667, 0.43333333)]"
/content/face-images/2002/08/23/big/img_621.jpg,"[(0.45333333, 0.23333333, 0.23555556, 0.36888889)]"
/content/face-images/2002/08/05/big/img_3790.jpg,"[(0.48777778, 0.45555556, 0.35777778, 0.58222222)]"
/content/face-images/2003/01/13/big/img_633.jpg,"[(0.44111111, 0.31, 0.17111111, 0.25555556)]"
/content/face-images/2002/08/09/big/img_224.jpg,"[(0.51, 0.22888889, 0.16666667, 0.21777778), (0.34888889, 0.41, 0.07555556, 0.10888889)]"
